,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
Goblets,Goblets,Goblets,56,0.354569100972855,1.13990563740397,0.241025641025641,0.344322344322344,0.217466743782533,1904,tags=23%, list=15%, signal=20%,14282/20701/20730/67709/15370/53322/171531/20731/12227/215384/227753/16476/64209
BEST4/OTOP2 Cells,BEST4/OTOP2 Cells,BEST4/OTOP2 Cells,18,0.33964133592695,0.858162251190482,0.678030303030303,0.678030303030303,0.42822966507177,2023,tags=39%, list=16%, signal=33%,12351/15901/17178/20200/70163/227753/66809
Crypt Top Colonocytes,Crypt Top Colonocytes,Crypt Top Colonocytes,225,0.299016104357245,1.1671691412933,0.1453125,0.2421875,0.152960526315789,3162,tags=37%, list=25%, signal=28%,67198/57319/12351/76507/14132/99663/22351/17119/17178/15446/27219/226777/218613/224796/99709/108705/241452/17287/11758/57783/11853/71960/268663/380928/20200/70163/11430/26365/114664/12740/26357/21937/26941/12334/23849/22320/12575/16432/72040/232431/56338/16854/66809/20732/13860/64138/71648/11931/15006/66905/59290/56374/100061/67512/94212/74325/12488/72269/69861/11833/56226/108105/14964/78906/106766/22190/235135/20515/53415/13033/72077/102502/16480/231507/245945/66805/12331/15015/17063/71908/76959/13040/73723
Mast Cells,Mast Cells,Mast Cells,210,0.246849929972312,0.958175077818177,0.557299843014129,0.678030303030303,0.42822966507177,2027,tags=20%, list=16%, signal=17%,109731/12759/17698/12822/14282/54354/12508/14461/19224/18826/12505/15446/54486/66355/15370/21652/56405/67603/17872/16852/11520/12047/14201/11796/98267/16952/80884/260409/11816/192657/27057/74732/63953/237542/17210/18227/212980/16432/330192/11622/16590/16905
Colonocytes,Colonocytes,Colonocytes,37,-0.286387847748824,-0.893266963777159,0.658947368421053,0.678030303030303,0.42822966507177,1963,tags=19%, list=16%, signal=16%,66071/107733/15484/20341/20342/12709/22264
Enteroendocrines,Enteroendocrines,Enteroendocrines,181,-0.294698891750944,-1.19482197429486,0.0978260869565217,0.195652173913043,0.123569794050343,3281,tags=33%, list=26%, signal=24%,18012/66384/64381/11702/53379/15417/70456/19173/77134/15516/217212/381677/18148/21665/83669/56350/15904/18521/67675/52637/20832/75705/69683/20383/57320/218734/56529/58521/110391/13629/18263/66286/494448/19989/19941/19988/20463/13627/100503670/13877/15510/14917/12228/15469/67891/14629/27367/20394/16785/66480/20115/16765/20255/243328/71862/71703/19735/100041585/14702
ILCs,ILCs,ILCs,160,-0.383586423821231,-1.53417057757451,0.00241967246667195,0.00604918116667988,0.00382053547369256,2101,tags=36%, list=17%, signal=30%,19933/19921/20044/110954/67025/17938/13629/16341/22121/14109/218490/19989/66481/19941/19988/67186/78294/67427/319195/269261/65019/55949/13627/100503670/20005/67097/19942/75617/20104/19946/67891/27367/67248/19934/54127/67281/68052/16785/20055/66480/20115/67671/20116/267019/243910/20088/12522/227929/66475/26451/67803/22352/66214/15900/14999/19735/12482
T-Cells,T-Cells,T-Cells,143,-0.431945213458897,-1.68556600272467,0.000337207112265465,0.00112402370755155,0.000709909710032559,2101,tags=41%, list=17%, signal=35%,19933/19921/20044/110954/67025/73225/17938/13629/16341/22121/14109/225027/218490/74318/19989/19941/19988/68193/67186/78294/67427/319195/65019/13627/100503670/20005/67097/19942/75617/20104/19946/67891/67115/27367/67248/19934/67281/68052/16785/20055/66480/20115/57808/267019/15018/27050/20088/114641/227929/66475/26451/22352/66214/80876/19735/15007/11690/14702/215280
Undifferentiated #2,Undifferentiated #2,Undifferentiated #2,68,-0.636381072329963,-2.2196752641028,4.66646562340096e-08,2.33323281170048e-07,1.47362072317925e-07,2866,tags=65%, list=23%, signal=50%,71853/18148/14375/20917/56451/11522/223691/66870/66694/18597/57320/66085/12461/109154/70316/17938/13629/22166/16341/15526/11837/268373/56428/68197/19989/19988/78294/23918/65019/13627/100503670/15510/20104/67891/27367/12034/67273/16785/20115/12261/12638/15360/237038/56615
Undifferentiated #1,Undifferentiated #1,Undifferentiated #1,78,-0.758223944984335,-2.70003301277482,1e-10,1e-09,6.31578947368421e-10,2126,tags=87%, list=17%, signal=73%,22143/19933/19921/20044/67025/56200/22121/30055/11837/66481/76808/19941/19988/68193/27207/19899/67186/102060/78294/67427/107686/269261/65019/55949/100503670/19943/67097/19942/20104/19946/76846/20090/20054/67115/19934/27176/54127/67281/15528/20103/68052/20055/19981/66480/66489/67671/16898/270106/20116/57808/267019/27050/20084/20088/114641/56282/20085/14869/26961/14870/66475/17319/26451/19896/20042/23886/381101/54219
