,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,HALLMARK_APICAL_SURFACE,29,0.554974372255595,1.45071948235016,0.0490100590291001,0.245050295145501,0.206358143280422,2108,tags=34%, list=16%, signal=29%,72434/17153/140494/14252/241035/13640/237847/12189/73379/11487
HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,49,0.542250519155356,1.58834530607902,0.00878397145599163,0.0627426532570831,0.0528359185322805,2712,tags=35%, list=20%, signal=28%,21825/97064/18787/15902/16997/17130/15901/15903/20482/65112/17131/12156/94093/12387/21812/20602/29815
HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,HALLMARK_E2F_TARGETS,192,0.531513130583696,1.87339752079766,5.81139437755946e-08,2.90569718877973e-06,2.44690289581451e-06,3710,tags=57%, list=27%, signal=42%,67054/12578/51797/12704/106618/69270/17216/12531/66570/105988/21335/17217/19183/12190/54124/218977/76131/229841/67629/53381/245688/17219/15366/66131/56452/21917/56419/53605/12649/12442/16881/17345/67684/103468/18973/15574/12189/67196/114714/17215/21973/101565/107995/16571/13433/18861/72391/72107/17218/11799/68298/54141/70472/20878/12534/19362/22154/17220/20135/18949/17865/26934/78833/12021/19718/67134/17121/12236/17869/20877/20873/16765/18971/24061/69716/73804/70099/19687/21877/56150/68275/20937/13178/67967/100710/20833/110033/17089/22256/71777/18817/16906/97165/19090/21853/12530/103573/70699/106795/70218/52276/12580/110750/22390/110052/56403/15201/108961/103135/14793
HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,HALLMARK_NOTCH_SIGNALING,25,0.521425342855459,1.31216371735272,0.121428571428571,0.404761904761905,0.340852130325815,2845,tags=40%, list=21%, signal=32%,18131/18129/12443/16449/207521/54613/16848/13388/60406/15205
HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,HALLMARK_G2M_CHECKPOINT,181,0.501305811380067,1.75133342240199,4.10022539752007e-06,0.000102505634938002,8.63205346846331e-05,3882,tags=56%, list=29%, signal=41%,100041585/20539/26909/18129/12443/78733/17216/12531/105988/21335/108000/13640/12190/18854/54124/15251/17536/229841/12235/73086/17219/15366/72119/233406/56452/23834/21917/22137/12649/12442/17345/272551/18973/52033/15574/67052/17215/21973/107995/16571/72391/17218/11799/16319/240641/22589/20878/12534/14088/27221/12544/17865/26934/12021/14211/17420/17869/20877/20873/16765/108907/24061/21915/73804/70099/71819/56150/20588/16551/12449/68612/77782/60406/20937/67141/100710/26416/18005/12615/110033/11702/13555/19290/18817/16906/12428/12530/103573/17127/12580/27214/209737/12412/56403/17975/14105/80914/101706/110809/16882/22036/75717
HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,26,0.498876048842701,1.26097709541433,0.15347721822542,0.45140358301594,0.380129333066055,475,tags=19%, list=4%, signal=19%,20311/20750/56744/18186/21824
HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MITOTIC_SPINDLE,189,0.44299183374376,1.55711397627882,0.000292677206835635,0.00487795344726059,0.00410775027137733,3362,tags=40%, list=25%, signal=31%,78514/14086/234214/171207/16328/68743/16570/69632/18129/12125/105988/238130/56430/108000/12190/226751/218977/229841/208084/12235/17318/72119/233406/104445/22137/13605/12442/17925/192176/67052/208628/21973/16571/11799/16319/240641/320191/20878/12534/30948/75786/76073/26934/76707/22330/104252/216846/70799/18764/108907/214137/24061/73804/15185/70099/71819/19687/12488/16551/110279/67141/219103/223254/18005/22350/110033/236266/18817/16897/223697/16906/276919/78757/232314/16579/270058
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,167,0.419907846141885,1.45916233906115,0.00338133729555059,0.0281778107962549,0.0237286827757936,2119,tags=26%, list=16%, signal=22%,20311/12778/20725/20310/13655/54199/19225/20297/22151/15894/16175/18787/12977/16598/15902/14825/20850/16173/18227/56708/18792/74646/12443/14345/12053/20698/17873/16476/65112/106869/16449/12505/20393/170768/18037/19347/19267/231130/12156/18030/22339/18626/18081
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,113,0.419119126679128,1.38178166017445,0.0246950428154405,0.154344017596503,0.12997390955495,1417,tags=35%, list=10%, signal=32%,20311/22329/20750/21859/14115/30794/16009/13732/14268/24052/73690/54725/21825/94352/18645/18787/23959/15902/70350/13601/12827/21814/20649/18542/16852/19227/104009/21817/18383/17387/56213/12836/16774/18129/12826/17873/16476/65112/14733/12505
HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,HALLMARK_MYOGENESIS,121,0.395341460068759,1.32534468842388,0.0384375799073095,0.213542110596164,0.179824935238875,1607,tags=24%, list=12%, signal=21%,12759/29817/16009/13019/24052/97064/21987/18767/80888/12491/20410/21953/21956/12827/12955/12554/14199/19309/29856/17532/30953/20698/11603/17873/18642/12323/17189/13845/67399
HALLMARK_COAGULATION,HALLMARK_COAGULATION,HALLMARK_COAGULATION,94,0.395018374593567,1.27546906363155,0.0641879872389697,0.26744994682904,0.225221007856034,1239,tags=24%, list=9%, signal=22%,13034/12759/21859/56744/71753/14268/15451/12266/21825/17385/21824/22041/18787/12628/19123/13007/17387/13482/56213/13036/18792/18791/18591
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,133,0.38953470752514,1.3163067560348,0.0609897138435158,0.26744994682904,0.225221007856034,1984,tags=25%, list=15%, signal=21%,12759/21859/14062/13655/66141/16175/21808/17314/21814/12475/16173/21858/72168/12124/14863/12443/18791/19401/12125/17873/16476/18611/12531/57444/12505/17131/16004/171543/14676/12389/12189/12156/21973
HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,63,0.378930811872709,1.14574545867751,0.201101928374656,0.529215600985936,0.445655242935525,1417,tags=22%, list=10%, signal=20%,18414/20310/56744/16178/16182/12977/12491/16177/12982/12475/50905/16188/16476/12505
HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,113,0.370965923261812,1.22302676419081,0.0897435897435897,0.345167652859961,0.29066749714523,1356,tags=22%, list=10%, signal=20%,20311/11535/18414/218215/13732/54199/20297/15451/16182/15894/16175/18787/12977/16177/16174/18439/12475/16173/67775/11622/17387/54403/20698/72413/17069
HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,85,0.346584862020323,1.10027656282372,0.247159090909091,0.61675272518646,0.519370715946493,1639,tags=18%, list=12%, signal=16%,54199/19124/66141/109032/66355/12977/67138/67775/23960/100038882/80876/17069/57444/14469/24110
HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,144,0.287017456586282,0.976298234371968,0.521594684385382,0.797770088427528,0.67180639025476,1239,tags=15%, list=9%, signal=14%,22762/12759/17002/193740/71753/14268/12870/12266/70574/18787/12628/12491/12827/12554/13007/17436/17387/21858/13482/13036/18791/18591
HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,HALLMARK_HYPOXIA,158,0.279949857527857,0.967259456133149,0.542483660130719,0.797770088427528,0.67180639025476,1563,tags=16%, list=12%, signal=14%,12778/11535/16009/12870/433182/52331/16322/18787/20970/21809/18452/18772/21817/19309/52187/18591/15417/16476/14733/57444/17684/20198/23871/14635/170768
HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,157,0.252038194626621,0.867484391670038,0.850498338870432,0.966475385080036,0.813874008488452,693,tags=6%, list=5%, signal=6%,13034/11828/21961/57278/11519/12266/67182/18452/15199
HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,HALLMARK_P53_PATHWAY,177,0.230794762573518,0.80336974061404,0.9644128113879,1,0.842105263157895,2119,tags=16%, list=16%, signal=14%,16324/14062/19124/16832/14168/16175/21987/19250/12554/12578/13849/14667/20698/107986/16476/20198/216456/52808/27280/12520/19267/71839/22320/12156/114714/101565/15368/18081
HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V1,187,0.199797341150901,0.705534216913017,1,1,0.842105263157895,5292,tags=44%, list=39%, signal=27%,51797/17216/17217/53381/17219/20133/53605/66094/107995/17218/12417/12544/17220/67134/18148/17869/56150/20588/18655/68988/28126/78523/20383/66870/30877/15516/66446/12428/103573/68092/74326/11431/22171/110639/110052/56403/110809/22630/230908/53379/15182/381760/59001/21454/21849/101943/14375/12567/20382/22384/268373/18813/106344/13664/19934/21781/225363/12462/14852/20641/20104/26440/67115/69692/20810/51810/27041/67089/26444/22194/27756/19385/11991/67781/66409/23918/12785/15452/70247/27050/225027/12461/13690
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,105,0.194814716318426,0.636648384240492,1,1,0.842105263157895,3433,tags=23%, list=25%, signal=17%,22151/20539/58233/54124/52808/52639/109019/22339/231452/22393/20856/67134/74747/18148/66482/64209/50912/22027/75901/29810/276919/74108/14828/104625
HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,89,0.175807396483943,0.562739250599117,1,1,0.842105263157895,10788,tags=99%, list=80%, signal=20%,110935/12176/16004/11487/14420/13032/12390/320634/70361/16784/69608/12068/15893/56041/11977/56382/13649/228960/20844/16561/20333/20479/211673/67300/67804/99889/12725/67830/54214/22319/59021/24045/20655/59042/50797/20619/12757/53331/26951/107767/72736/271457/70349/56418/26413/68581/19063/56334/16668/77929/11773/56494/108664/208449/213827/108123/11765/100226/69162/11840/22088/74006/17113/99371/22365/67074/14683/66251/232910/18484/19334/216350/76332/110651/11777/107338/108124/20404/68365/21985/11774/11605/211286/71943/53330/66366/12512/11928
HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYC_TARGETS_V2,56,0.170157704557013,0.508809547532863,1,1,0.842105263157895,4899,tags=45%, list=36%, signal=29%,76130/17217/17218/12417/75751/67134/18148/17869/20873/28126/30877/22256/18817/235036/18432/72515/66590/101612/12567/64934/18813/226169/66164/20810/20509
HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,143,0.132037173637748,0.450478900267446,1,1,0.842105263157895,4339,tags=29%, list=32%, signal=20%,57278/76850/107986/18968/16881/19361/19075/227644/236733/11636/382985/19718/14156/18971/223921/194309/67967/20833/68969/17749/72151/67897/68092/12856/69920/20016/22171/80905/19365/56520/67996/68134/56626/22591/245841/20924/13871/66467/69263/67710/229906/20020
HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,187,-0.269102595298754,-0.873327671841455,0.788595271210014,0.91697124559304,0.772186312078349,3801,tags=30%, list=28%, signal=22%,104112/20893/56772/12330/235293/14751/74117/14884/74185/59027/20775/21753/22042/76614/11605/107476/68465/17768/17252/66143/319554/20514/12575/15357/170439/20525/26432/27053/231070/13121/21366/192193/20855/16993/26397/18710/55963/56312/66427/15982/13360/110391/170459/72157/78925/69071/93692/15277/74105/11639/67895/26941/73166/667034/67204/107869/14190
HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,141,-0.279178781753632,-0.87858544875626,0.756914119359534,0.901088237332779,0.758811147227603,1412,tags=13%, list=10%, signal=12%,53624/15107/14026/20963/18417/56863/16511/14677/56173/18175/18613/269116/60533/104099/11459/105827/60363/170761/21810
HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,175,-0.284515329849866,-0.920140195110005,0.670375521557719,0.823494577889633,0.693469118222849,2999,tags=38%, list=22%, signal=30%,66092/22245/68465/70316/17448/11520/11669/14571/22273/19043/72039/20514/12675/56451/56428/74610/69721/110826/12868/11364/66052/12452/21353/18618/12896/69574/67834/170439/66594/15979/93747/21351/52538/11303/66142/67809/12974/11429/52064/216820/12861/22272/22117/13360/12908/110391/67680/72157/66445/66152/66588/13830/11409/23943/103172/15107/330064/23945/16404/11637/107589/16775/11861/18606/209378/19218/16956
HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_EARLY,172,-0.294150036253361,-0.944846340788218,0.607396870554765,0.822618001757048,0.692730948848041,2295,tags=25%, list=17%, signal=21%,14281/20525/22234/19329/20501/14302/12700/14389/78286/11640/55963/13360/11854/12398/54200/55948/53624/18631/105675/26941/11839/71946/14229/232174/58208/207596/319613/19713/17863/14585/18166/94249/21420/76453/76459/432530/268860/381269/56177/50768/23972/268527/21786
HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,122,-0.294540179582127,-0.911407867700835,0.650957290132548,0.823494577889633,0.693469118222849,2203,tags=24%, list=16%, signal=20%,109552/231070/14773/14066/18400/381290/18710/67972/13170/11787/14745/18754/57265/23945/545156/69219/50791/15529/67252/14360/16590/18798/18596/19736/18858/12064/16531/50768/218038
HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,92,-0.301519654774297,-0.90667136333594,0.675265553869499,0.823494577889633,0.693469118222849,2491,tags=25%, list=18%, signal=21%,13167/14595/59007/319554/17988/73998/15357/229055/67938/231070/12010/109785/333433/544963/14229/11732/15446/17132/18048/30051/117167/17289/16612
HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,154,-0.306559629467429,-0.977079152137503,0.489270386266094,0.797770088427528,0.67180639025476,2174,tags=25%, list=16%, signal=22%,50997/21366/72269/12499/19015/11429/228608/11532/14962/69071/209027/66054/71706/12349/15378/14261/20300/269378/19171/14872/20498/13110/13076/22271/50500/11522/103149/104158/14102/29811/15900/14114/77337/234724/23972/13809/12780/17161/72082
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,173,-0.306718421539311,-0.986451245493814,0.495762711864407,0.797770088427528,0.67180639025476,2540,tags=23%, list=19%, signal=19%,107029/66052/105785/74246/110006/23827/216558/26556/26432/21351/18822/20855/14735/331026/70186/14583/12739/54128/93692/15277/14042/11639/14120/74104/110119/384783/22166/50798/15529/76429/56863/107869/50786/26887/58226/230163/17289/56375/21810/21786
HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,92,-0.310054094730433,-0.932334474140874,0.625189681335357,0.822618001757048,0.692730948848041,2022,tags=17%, list=15%, signal=15%,20656/26889/56690/54683/12908/13370/74147/54200/18631/78388/54338/13385/18171/18671/15484/56185
HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,156,-0.310231840517584,-0.991408423986914,0.459574468085106,0.797770088427528,0.67180639025476,1486,tags=20%, list=11%, signal=18%,12349/12444/18612/15945/667034/67547/269378/12703/68770/24066/19122/381738/22038/11861/57319/13813/216233/13730/384009/18438/11492/11803/12522/20443/17082/209378/18671/19734/15900/18619/14190
HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,132,-0.315460628728103,-0.987452988822609,0.465116279069767,0.797770088427528,0.67180639025476,2415,tags=26%, list=18%, signal=21%,66849/14590/14660/12018/17961/14281/102857/13559/27053/17308/18391/12579/19935/20656/17701/66427/22117/16008/12349/105675/17075/14261/18213/53324/13385/13076/19713/16511/227120/60597/18671/56177/12424/17161
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_CHOLESTEROL_HOMEOSTASIS,71,-0.317747123348161,-0.927048371466555,0.613354037267081,0.822618001757048,0.692730948848041,2973,tags=38%, list=22%, signal=30%,18194/20347/14137/319554/11465/68603/110006/15357/18793/69590/107503/60525/13121/192156/17855/15490/13360/170459/69071/73166/66071/71914/22038/14677/12411/69787/16956
HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_ESTROGEN_RESPONSE_LATE,171,-0.32194761177191,-1.03319323611472,0.376068376068376,0.752136752136752,0.633378317588844,1491,tags=18%, list=11%, signal=16%,54200/12349/55948/105675/26941/11839/14229/232174/20446/19713/76854/20702/12709/21789/17863/18166/94249/21420/19218/76453/76459/23795/20704/56177/20701/23972/631304/15360/56808/21786
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,142,-0.342744554069524,-1.08192241658607,0.28448275862069,0.618440779610195,0.520792235461217,1744,tags=26%, list=13%, signal=23%,14962/12183/14063/19279/66805/93692/14009/12349/12444/18612/15945/13874/11732/21912/20186/16658/20440/13730/228576/18613/104156/19092/26359/79221/18671/19734/15900/16002/216019/67468/18616/30052/13823/20255/21990/13040/72088
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,87,-0.34302882421373,-1.0181377202148,0.412673879443586,0.764210887858492,0.643546010828204,1817,tags=21%, list=13%, signal=18%,56690/54683/13370/19301/54200/18631/110784/20186/54338/56362/18171/13371/27404/67470/11611/19193/15494/15493
HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ALLOGRAFT_REJECTION,113,-0.346354232363474,-1.06860944141071,0.320289855072464,0.667270531400966,0.561912026442919,1982,tags=26%, list=15%, signal=22%,110557/12010/14972/12479/15018/192656/15980/16196/11423/14991/16168/55985/12444/54123/13874/12703/19171/14102/15163/21899/24088/79221/15013/21897/20452/15900/15006/13040/12768
